,learn_par_d,diff_par_b,num_sess,num_days,num_probs,num_atts,num_hints,frac_corr_atts,frac_3s_atts,frac_1s_hints,time_atts,time_hints,probl_views,atts_at_step,avg_time_att,avg_time_hint
1321,-0.1387110633012676,0.32730252949379146,755.0,28.0,522.0,1634.0,432.0,0.6542227662178702,0.102203182374541,0.4074074074074074,37503.0,6226.0,1.4923371647509578,2.0383141762452106,22.951652386780907,14.412037037037036
1322,0.044809185942817666,0.4784957352234976,5.0,1.0,5.0,17.0,3.0,0.5294117647058824,0.0,0.0,1499.0,258.0,1.4,2.2,88.17647058823529,86.0
1323,0.37897014226448644,0.660539113881749,66.0,4.0,64.0,219.0,67.0,0.4383561643835616,0.0593607305936073,0.19402985074626866,6655.0,1352.0,1.046875,2.640625,30.38812785388128,20.17910447761194
1324,20.885785309985256,0.18750040080183564,19.0,4.0,18.0,35.0,0.0,0.8285714285714286,0.0,0.0,2390.0,0.0,1.1111111111111112,1.1111111111111112,68.28571428571429,0.0
1325,-0.02658382315683056,0.8395263679994229,3.0,3.0,1.0,21.0,0.0,0.14285714285714285,0.0,0.0,992.0,0.0,3.0,8.0,47.23809523809524,0.0
1326,-0.13397450404287733,0.4621383948713355,103.0,10.0,88.0,323.0,91.0,0.4984520123839009,0.043343653250773995,0.3956043956043956,13531.0,2713.0,1.2045454545454546,2.6704545454545454,41.89164086687307,29.813186813186814
1327,-0.26930802484541294,0.35020379911761707,98.0,8.0,92.0,201.0,61.0,0.582089552238806,0.004975124378109453,0.14754098360655737,10561.0,2683.0,1.0869565217391304,2.391304347826087,52.54228855721393,43.98360655737705
1328,0.1756756898431348,0.5555750649158702,104.0,8.0,91.0,345.0,197.0,0.4956521739130435,0.020289855072463767,0.7106598984771574,10064.0,1898.0,1.1318681318681318,3.5604395604395602,29.171014492753624,9.634517766497462
1329,-0.05445986522571552,0.43089873900200215,28.0,3.0,28.0,84.0,12.0,0.5595238095238095,0.03571428571428571,0.16666666666666666,3754.0,660.0,1.0357142857142858,1.75,44.69047619047619,55.0
1330,-0.37243842228234636,0.21191259066072568,531.0,20.0,238.0,910.0,123.0,0.7670329670329671,0.026373626373626374,0.2926829268292683,37552.0,2201.0,2.319327731092437,1.7899159663865547,41.26593406593407,17.89430894308943
1331,0.20581401652285103,0.5430337723527027,59.0,5.0,56.0,175.0,90.0,0.5142857142857142,0.07428571428571429,0.36666666666666664,8231.0,2246.0,1.1071428571428572,2.8035714285714284,47.034285714285716,24.955555555555556
1332,0.18657928540014182,0.4818595163012001,337.0,16.0,169.0,1212.0,561.0,0.5577557755775577,0.07095709570957096,0.44385026737967914,31373.0,6203.0,2.0473372781065087,3.591715976331361,25.885313531353134,11.057040998217468
1333,0.10387546195386121,0.5651789737625615,97.0,13.0,64.0,445.0,140.0,0.4651685393258427,0.0898876404494382,0.32857142857142857,20950.0,3694.0,1.609375,4.0,47.07865168539326,26.385714285714286
1334,0.42566437789887857,0.514627492881885,126.0,7.0,114.0,351.0,350.0,0.6011396011396012,0.09686609686609686,0.5628571428571428,6772.0,3789.0,1.1228070175438596,3.692982456140351,19.293447293447294,10.825714285714286
1335,-0.2306599943130062,0.2218893559241645,3.0,2.0,2.0,8.0,6.0,0.75,0.0,0.0,977.0,341.0,2.0,3.0,122.125,56.833333333333336
1336,-0.16980017027856012,0.4542591946679797,27.0,2.0,23.0,64.0,46.0,0.484375,0.0625,0.32608695652173914,1617.0,1358.0,1.0434782608695652,2.8260869565217392,25.265625,29.52173913043478
1337,-0.053676042938672695,0.5401045813297385,25.0,5.0,24.0,72.0,6.0,0.4444444444444444,0.013888888888888888,0.0,3637.0,428.0,1.0833333333333333,2.3333333333333335,50.513888888888886,71.33333333333333
1338,-0.304210748208357,0.37807496589885137,97.0,9.0,80.0,292.0,29.0,0.565068493150685,0.0136986301369863,0.3448275862068966,12053.0,335.0,1.3375,2.1125,41.27739726027397,11.551724137931034
1339,0.459379265238077,0.717694020998443,11.0,2.0,10.0,21.0,17.0,0.47619047619047616,0.09523809523809523,0.058823529411764705,1124.0,1641.0,1.2,3.4,53.523809523809526,96.52941176470588
1340,0.3093250253033548,0.405271390615259,535.0,18.0,361.0,1293.0,446.0,0.634184068058778,0.08197989172467131,0.4798206278026906,31906.0,3971.0,1.4903047091412742,2.3074792243767313,24.675947409126064,8.903587443946188
1341,0.2096839616937809,0.44596203733747264,115.0,9.0,101.0,342.0,172.0,0.5935672514619883,0.049707602339181284,0.4011627906976744,10697.0,1950.0,1.1485148514851484,2.712871287128713,31.27777777777778,11.337209302325581
1342,-0.022669107112049183,0.4529808969001441,48.0,6.0,48.0,137.0,62.0,0.5401459854014599,0.06569343065693431,0.3064516129032258,4124.0,3122.0,1.0416666666666667,2.9791666666666665,30.1021897810219,50.354838709677416
1343,-0.22422359632950478,0.3308462116401847,140.0,13.0,139.0,292.0,24.0,0.6438356164383562,0.02054794520547945,0.125,15670.0,1153.0,1.0431654676258992,1.618705035971223,53.66438356164384,48.041666666666664
1344,0.0632466965982123,0.5957327773510611,11.0,4.0,8.0,24.0,3.0,0.4166666666666667,0.041666666666666664,0.0,2631.0,377.0,1.5,1.875,109.625,125.66666666666667
1345,0.660835708153182,0.47944487886273984,26.0,2.0,25.0,40.0,34.0,0.625,0.075,0.5294117647058824,1250.0,525.0,1.0,2.84,31.25,15.441176470588236
1346,0.509836215117536,0.7248619432240365,7.0,2.0,7.0,17.0,10.0,0.4117647058823529,0.058823529411764705,0.0,687.0,589.0,1.1428571428571428,2.2857142857142856,40.411764705882355,58.9
1347,0.33461206991161085,0.28988116397643177,25.0,2.0,25.0,53.0,46.0,0.7547169811320755,0.03773584905660377,0.5434782608695652,1250.0,321.0,1.0,2.08,23.58490566037736,6.978260869565218
1348,-0.3074187139846318,0.3929615007379032,28.0,3.0,26.0,78.0,3.0,0.5641025641025641,0.038461538461538464,0.0,3673.0,65.0,1.0769230769230769,1.8461538461538463,47.08974358974359,21.666666666666668
1349,-0.25453076039912176,0.2888365308915002,189.0,9.0,183.0,358.0,19.0,0.6955307262569832,0.030726256983240222,0.10526315789473684,19350.0,1041.0,1.0601092896174864,1.3715846994535519,54.05027932960894,54.78947368421053
1350,0.5973773101393616,0.4846130216682268,11.0,2.0,10.0,29.0,0.0,0.5517241379310345,0.0,0.0,3568.0,0.0,1.1,1.5,123.03448275862068,0.0
1351,-0.26845083831287925,0.3590930539256627,8.0,2.0,8.0,17.0,4.0,0.5882352941176471,0.0,0.0,1962.0,783.0,1.0,2.0,115.41176470588235,195.75
1352,-0.3815015375316725,0.31097087375493315,47.0,4.0,47.0,95.0,6.0,0.6421052631578947,0.010526315789473684,0.0,7084.0,273.0,1.0425531914893618,1.6170212765957446,74.56842105263158,45.5
1353,-0.22130010393544874,0.34823115390962134,115.0,12.0,98.0,273.0,19.0,0.6263736263736264,0.03296703296703297,0.3157894736842105,20868.0,704.0,1.2244897959183674,1.683673469387755,76.43956043956044,37.05263157894737
1354,0.1996175195923205,0.43225557611761994,164.0,11.0,153.0,499.0,222.0,0.6012024048096193,0.022044088176352707,0.40540540540540543,22041.0,4824.0,1.0522875816993464,2.549019607843137,44.170340681362724,21.72972972972973
1355,0.33933455040846905,0.5306557259848316,74.0,9.0,70.0,207.0,120.0,0.5458937198067633,0.03864734299516908,0.15833333333333333,9681.0,3164.0,1.042857142857143,2.642857142857143,46.768115942028984,26.366666666666667
1356,0.06855748629168025,0.42560951530595603,13.0,2.0,12.0,29.0,15.0,0.5862068965517241,0.0,0.13333333333333333,3185.0,846.0,1.0833333333333333,2.0833333333333335,109.82758620689656,56.4
1357,0.14518886722151286,0.5603834245343972,10.0,1.0,10.0,39.0,22.0,0.48717948717948717,0.0,0.2727272727272727,1286.0,371.0,1.0,4.0,32.97435897435897,16.863636363636363
1358,-0.3240599062847433,0.3456916124350447,185.0,12.0,155.0,497.0,30.0,0.6116700201207244,0.02414486921529175,0.3333333333333333,24789.0,482.0,1.2258064516129032,1.767741935483871,49.87726358148893,16.066666666666666
1359,0.05514780678805677,0.46422816626444646,27.0,3.0,27.0,108.0,149.0,0.5648148148148148,0.009259259259259259,0.2751677852348993,2677.0,1883.0,1.0,4.814814814814815,24.787037037037038,12.63758389261745
1360,0.04924509890776644,0.47576749559570036,161.0,11.0,136.0,393.0,67.0,0.5292620865139949,0.07888040712468193,0.26865671641791045,16970.0,2320.0,1.213235294117647,2.1037037037037036,43.18066157760814,34.62686567164179
1361,-0.15224561548152002,0.4191278133167184,61.0,8.0,58.0,180.0,42.0,0.5444444444444444,0.022222222222222223,0.07142857142857142,12384.0,1845.0,1.1206896551724137,2.4827586206896552,68.8,43.92857142857143
1362,-0.05240758082449212,0.44914391772134676,223.0,12.0,134.0,820.0,248.0,0.5390243902439025,0.045121951219512194,0.31048387096774194,24475.0,4407.0,1.708955223880597,3.1865671641791047,29.847560975609756,17.77016129032258
1363,-0.06481430125477014,0.382062992231381,403.0,16.0,271.0,1217.0,184.0,0.6096959737058341,0.038619556285949055,0.30434782608695654,34629.0,3412.0,1.5018450184501846,2.180811808118081,28.4543960558751,18.543478260869566
1364,19.422934604648976,0.4999992407606092,3.0,1.0,3.0,5.0,1.0,0.6,0.0,0.0,818.0,33.0,1.0,1.3333333333333333,163.6,33.0
1365,0.12170892741362402,0.40470678180871494,48.0,4.0,45.0,170.0,7.0,0.6058823529411764,0.0,0.0,10236.0,105.0,1.1111111111111112,1.8222222222222222,60.21176470588235,15.0
1366,0.37827930177831137,0.5176793014628852,26.0,2.0,25.0,64.0,18.0,0.546875,0.03125,0.0,3526.0,754.0,1.0,2.32,55.09375,41.888888888888886
1367,-0.4124950528621111,0.29695188452486987,92.0,5.0,87.0,235.0,9.0,0.6553191489361702,0.00851063829787234,0.4444444444444444,7822.0,62.0,1.103448275862069,1.6206896551724137,33.285106382978725,6.888888888888889
1368,-0.06004871758278383,0.5479593164153652,45.0,4.0,43.0,176.0,41.0,0.4318181818181818,0.16477272727272727,0.7073170731707317,5900.0,264.0,1.0465116279069768,3.116279069767442,33.52272727272727,6.439024390243903
1369,-0.1184831052348709,0.5160461650664745,47.0,11.0,39.0,161.0,56.0,0.4409937888198758,0.06832298136645963,0.17857142857142858,11855.0,2196.0,1.2564102564102564,3.230769230769231,73.63354037267081,39.214285714285715
1370,-0.1585487870532638,0.21638646183718022,211.0,10.0,165.0,389.0,25.0,0.7789203084832905,0.010282776349614395,0.0,16711.0,1261.0,1.2969696969696969,1.3757575757575757,42.958868894601544,50.44
1371,-0.35988012641884926,0.22714512374852155,240.0,11.0,195.0,475.0,56.0,0.7536842105263157,0.004210526315789474,0.10714285714285714,21740.0,1938.0,1.2615384615384615,1.5076923076923077,45.76842105263158,34.607142857142854
1372,-0.00433617096774347,0.5282294749349725,7.0,2.0,5.0,17.0,8.0,0.47058823529411764,0.0,0.0,1795.0,403.0,1.0,2.8,105.58823529411765,50.375
1373,-0.5380117560419329,0.24912502115898588,15.0,1.0,15.0,23.0,3.0,0.6956521739130435,0.0,0.0,1793.0,103.0,1.0,1.4666666666666666,77.95652173913044,34.333333333333336
1374,-0.5020653649915997,0.2368694239440102,79.0,8.0,75.0,145.0,10.0,0.7241379310344828,0.0,0.2,5157.0,150.0,1.0533333333333332,1.4,35.56551724137931,15.0
1375,-0.015511188209163317,0.42258886090755055,100.0,8.0,87.0,301.0,59.0,0.574750830564784,0.046511627906976744,0.11864406779661017,10584.0,1727.0,1.160919540229885,2.2758620689655173,35.16279069767442,29.271186440677965
1376,2.0089100585758786,0.5589518711364928,5.0,2.0,5.0,17.0,23.0,0.7647058823529411,0.0,0.6086956521739131,1130.0,483.0,1.0,2.8,66.47058823529412,21.0
1377,-0.14226305810258605,0.24336605082944487,108.0,6.0,91.0,203.0,28.0,0.7487684729064039,0.009852216748768473,0.17857142857142858,11441.0,597.0,1.2527472527472527,1.4065934065934067,56.35960591133005,21.321428571428573
1378,0.8873425963593581,0.7225664613260727,187.0,12.0,150.0,805.0,770.0,0.5329192546583851,0.21987577639751552,0.6038961038961039,12439.0,7442.0,1.3133333333333332,4.266666666666667,15.452173913043477,9.664935064935065
1379,0.22888043981728226,0.7148524112491794,54.0,4.0,54.0,310.0,66.0,0.3709677419354839,0.16451612903225807,0.2727272727272727,6486.0,1027.0,1.0,3.5555555555555554,20.92258064516129,15.56060606060606
1380,6.865338838738314e-05,1.0001730758943852,1.0,1.0,1.0,6.0,1.0,0.0,0.0,0.0,135.0,467.0,1.0,6.0,22.5,467.0
1381,0.6974614033320236,0.6815858816965352,101.0,12.0,91.0,317.0,336.0,0.5583596214511041,0.09779179810725552,0.5833333333333334,8590.0,3917.0,1.1428571428571428,3.5934065934065935,27.097791798107256,11.657738095238095
1382,-0.025609246888834605,0.43747692570816876,3.0,1.0,3.0,9.0,5.0,0.5555555555555556,0.1111111111111111,1.0,344.0,10.0,1.0,2.3333333333333335,38.22222222222222,2.0
1383,0.3782293716637085,0.567918246206996,10.0,1.0,9.0,36.0,27.0,0.5277777777777778,0.08333333333333333,0.18518518518518517,682.0,536.0,1.0,4.444444444444445,18.944444444444443,19.85185185185185
1384,1.3866621042036131,0.5333323756226881,7.0,1.0,7.0,22.0,0.0,0.5454545454545454,0.0,0.0,680.0,0.0,1.0,1.4285714285714286,30.90909090909091,0.0
1385,-0.3238307667793816,0.3044243450021279,82.0,10.0,77.0,168.0,41.0,0.6488095238095238,0.011904761904761904,0.2682926829268293,12748.0,893.0,1.0649350649350648,1.844155844155844,75.88095238095238,21.78048780487805
1386,-0.08138243445162675,0.35847242812272156,64.0,9.0,62.0,120.0,9.0,0.6333333333333333,0.03333333333333333,0.1111111111111111,11027.0,363.0,1.1129032258064515,1.5483870967741935,91.89166666666667,40.333333333333336
1387,-0.22357351911786943,0.24501496835625095,50.0,5.0,48.0,98.0,4.0,0.7448979591836735,0.0,0.0,6942.0,304.0,1.125,1.2916666666666667,70.83673469387755,76.0
1388,0.09250585683066485,0.3101696816096208,16.0,2.0,16.0,23.0,7.0,0.6956521739130435,0.0,0.14285714285714285,1365.0,140.0,1.125,1.4375,59.34782608695652,20.0
1389,0.16808756775360542,0.257008033972211,15.0,2.0,14.0,36.0,5.0,0.75,0.027777777777777776,0.0,1939.0,292.0,1.2857142857142858,1.6428571428571428,53.861111111111114,58.4
1390,-0.09547738424781026,0.46327502381686225,102.0,5.0,97.0,294.0,68.0,0.5136054421768708,0.05442176870748299,0.23529411764705882,9993.0,1577.0,1.0721649484536082,2.288659793814433,33.98979591836735,23.191176470588236
1391,0.7422401101629984,0.5174722650490591,139.0,10.0,109.0,433.0,239.0,0.5958429561200924,0.03695150115473441,0.6150627615062761,13177.0,2886.0,1.3211009174311927,2.6513761467889907,30.43187066974596,12.07531380753138
1392,0.29392479954097844,0.4954835487933841,135.0,8.0,127.0,311.0,163.0,0.5691318327974276,0.09967845659163987,0.4662576687116564,10320.0,2543.0,1.1181102362204725,2.7244094488188977,33.18327974276527,15.60122699386503
1393,0.01230600021565892,0.31998536893167956,22.0,2.0,19.0,47.0,13.0,0.6808510638297872,0.0,0.0,1466.0,516.0,1.0526315789473684,1.7894736842105263,31.19148936170213,39.69230769230769
1394,0.19317850918276683,0.6056773912274837,69.0,7.0,69.0,252.0,116.0,0.4642857142857143,0.07142857142857142,0.09482758620689655,7368.0,2550.0,1.0144927536231885,3.0869565217391304,29.238095238095237,21.982758620689655
1395,0.02524255888580159,0.36020304205994025,31.0,3.0,31.0,81.0,8.0,0.6419753086419753,0.0,0.0,5424.0,1238.0,1.0,1.6129032258064515,66.96296296296296,154.75
1396,0.29590779521154337,0.5245175456289587,151.0,19.0,130.0,548.0,267.0,0.541970802919708,0.058394160583941604,0.47191011235955055,16599.0,3830.0,1.2846153846153847,3.1615384615384614,30.29014598540146,14.344569288389513
1397,3.0809419093791592,0.7431370089019556,10.0,1.0,10.0,41.0,28.0,0.5609756097560976,0.0975609756097561,0.4642857142857143,722.0,249.0,1.0,2.9,17.609756097560975,8.892857142857142
1398,-0.13142288577045147,0.43737056049985573,30.0,7.0,27.0,86.0,26.0,0.5348837209302325,0.011627906976744186,0.0,6903.0,930.0,1.2222222222222223,2.3333333333333335,80.26744186046511,35.76923076923077
1399,-0.3177145720354059,0.24772648632158625,195.0,12.0,181.0,363.0,44.0,0.7300275482093664,0.013774104683195593,0.13636363636363635,27812.0,815.0,1.0994475138121547,1.4530386740331491,76.61707988980716,18.522727272727273
1400,-0.03802934098272028,0.39553510060919594,15.0,2.0,15.0,30.0,4.0,0.6,0.03333333333333333,0.0,1349.0,118.0,1.0666666666666667,1.7333333333333334,44.96666666666667,29.5
1401,-0.09549558134474546,0.5941332582124886,80.0,6.0,67.0,448.0,130.0,0.3482142857142857,0.060267857142857144,0.38461538461538464,9125.0,1482.0,1.164179104477612,4.985074626865671,20.368303571428573,11.4
1402,0.46729522124078937,0.5392809653286249,7.0,2.0,5.0,12.0,6.0,0.5,0.08333333333333333,0.5,637.0,71.0,1.2,2.4,53.083333333333336,11.833333333333334
1403,-0.12446876271108295,0.27359269264436703,174.0,12.0,141.0,348.0,43.0,0.7183908045977011,0.008620689655172414,0.046511627906976744,21565.0,2568.0,1.2765957446808511,1.6028368794326242,61.9683908045977,59.72093023255814
1404,0.28729882519878047,0.7214178990072333,40.0,3.0,35.0,146.0,33.0,0.3835616438356164,0.0547945205479452,0.21212121212121213,3435.0,475.0,1.0571428571428572,2.7714285714285714,23.527397260273972,14.393939393939394
1405,0.6173429098016296,0.7159950506319954,121.0,12.0,80.0,629.0,292.0,0.4562798092209857,0.12082670906200318,0.4178082191780822,9586.0,4079.0,1.45,3.775,15.24006359300477,13.969178082191782
1406,-0.12180964905563506,0.5721474544831927,24.0,4.0,24.0,101.0,24.0,0.36633663366336633,0.0,0.125,6242.0,710.0,1.0,3.75,61.801980198019805,29.583333333333332
1407,0.10020771977429555,0.4061869742429806,104.0,7.0,97.0,247.0,57.0,0.6072874493927125,0.004048582995951417,0.17543859649122806,10037.0,1544.0,1.0721649484536082,2.11340206185567,40.635627530364374,27.087719298245613
1408,-0.608429560633393,0.18059977308576064,243.0,10.0,188.0,396.0,26.0,0.7954545454545454,0.020202020202020204,0.19230769230769232,19867.0,750.0,1.3138297872340425,1.3563829787234043,50.16919191919192,28.846153846153847
1409,0.4552710155571948,0.4054769764681915,69.0,10.0,61.0,201.0,168.0,0.6666666666666666,0.0945273631840796,0.5773809523809523,9058.0,2798.0,1.3934426229508197,2.557377049180328,45.06467661691542,16.654761904761905
1410,-0.15404339178139057,0.35025517492193237,115.0,11.0,98.0,336.0,56.0,0.6309523809523809,0.017857142857142856,0.375,13854.0,1152.0,1.183673469387755,1.8571428571428572,41.232142857142854,20.571428571428573
1411,0.7281937094934186,0.5696352456833679,80.0,8.0,76.0,210.0,194.0,0.580952380952381,0.0,0.4072164948453608,7752.0,2399.0,1.0657894736842106,3.1710526315789473,36.91428571428571,12.3659793814433
1412,0.3399208985296109,0.4961089533144019,45.0,3.0,41.0,128.0,50.0,0.5625,0.015625,0.26,3855.0,497.0,1.048780487804878,2.6341463414634148,30.1171875,9.94
1413,-0.15694973784716135,0.33663382414523757,19.0,2.0,19.0,48.0,6.0,0.6458333333333334,0.0,0.16666666666666666,2809.0,331.0,1.0,1.631578947368421,58.520833333333336,55.166666666666664
1414,0.10926326071170851,0.29811438677643465,52.0,2.0,51.0,82.0,9.0,0.7073170731707317,0.07317073170731707,0.0,3189.0,444.0,1.0392156862745099,1.3725490196078431,38.890243902439025,49.333333333333336
1415,0.35923628628391224,0.6775692558277142,102.0,12.0,97.0,399.0,165.0,0.42857142857142855,0.02506265664160401,0.11515151515151516,14211.0,2466.0,1.1958762886597938,3.6288659793814433,35.61654135338346,14.945454545454545
1416,0.43502353949349604,0.652176814367236,46.0,2.0,46.0,253.0,152.0,0.48221343873517786,0.10276679841897234,0.5394736842105263,3855.0,1025.0,1.0,4.173913043478261,15.237154150197629,6.743421052631579
1417,0.0065346988922601445,0.5281010482801992,64.0,4.0,59.0,175.0,82.0,0.4742857142857143,0.045714285714285714,0.14634146341463414,6223.0,1477.0,1.0338983050847457,2.8983050847457625,35.56,18.01219512195122
1418,19.99801682616002,0.39999999015431054,3.0,1.0,3.0,9.0,12.0,0.7777777777777778,0.0,0.3333333333333333,392.0,638.0,1.6666666666666667,3.0,43.55555555555556,53.166666666666664
1419,-0.3626067731650258,0.34668840259143086,42.0,4.0,38.0,110.0,14.0,0.6,0.0,0.0,5353.0,507.0,1.105263157894737,1.8157894736842106,48.663636363636364,36.214285714285715
1420,-0.12124227595325542,0.4641111947359337,27.0,3.0,25.0,114.0,53.0,0.49122807017543857,0.008771929824561403,0.11320754716981132,4152.0,1505.0,1.08,2.88,36.421052631578945,28.39622641509434
1421,-0.12690584817648143,0.4880475631807105,114.0,12.0,106.0,415.0,36.0,0.4819277108433735,0.021686746987951807,0.25,22805.0,915.0,1.1415094339622642,2.311320754716981,54.95180722891566,25.416666666666668
1422,-0.11645165327406753,0.31953949756487854,55.0,4.0,54.0,110.0,35.0,0.6636363636363637,0.02727272727272727,0.05714285714285714,5131.0,658.0,1.037037037037037,1.8518518518518519,46.64545454545455,18.8
1423,0.4670025784584064,0.544615964416284,114.0,11.0,99.0,400.0,211.0,0.5525,0.04,0.41706161137440756,10254.0,2726.0,1.2121212121212122,3.191919191919192,25.635,12.919431279620854
1424,0.28831324906313244,0.5086114122746555,86.0,4.0,79.0,270.0,162.0,0.5592592592592592,0.12222222222222222,0.5740740740740741,5907.0,1009.0,1.0886075949367089,3.2658227848101267,21.877777777777776,6.228395061728395
1425,0.38462086510699783,0.29055570576073086,51.0,3.0,50.0,91.0,2.0,0.7252747252747253,0.01098901098901099,0.0,2519.0,51.0,1.06,1.3,27.681318681318682,25.5
1426,0.12265656344034781,0.5149093011708272,35.0,4.0,32.0,130.0,79.0,0.5230769230769231,0.03076923076923077,0.16455696202531644,4293.0,1508.0,1.15625,3.875,33.02307692307692,19.088607594936708
1427,1.33050274029638,0.6405057041169496,14.0,1.0,12.0,34.0,34.0,0.5588235294117647,0.0,0.6176470588235294,1336.0,528.0,1.0833333333333333,2.9166666666666665,39.294117647058826,15.529411764705882
1428,1.3255026754917556,0.45743991012261737,10.0,2.0,9.0,26.0,17.0,0.6923076923076923,0.0,0.35294117647058826,1432.0,724.0,1.1111111111111112,2.111111111111111,55.07692307692308,42.588235294117645
1429,0.5,0.7,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,0.0,10.0
1430,-0.10376988068336566,0.38204251916966864,80.0,9.0,78.0,212.0,35.0,0.6037735849056604,0.009433962264150943,0.0,10611.0,1504.0,1.0769230769230769,1.9102564102564104,50.051886792452834,42.97142857142857
1431,0.3310252059346875,0.6076292787395826,36.0,3.0,36.0,95.0,12.0,0.4631578947368421,0.21052631578947367,0.16666666666666666,3265.0,188.0,1.0277777777777777,2.0277777777777777,34.36842105263158,15.666666666666666
1432,19.38108883947178,0.3333333226986966,3.0,1.0,3.0,8.0,2.0,0.75,0.0,0.0,507.0,28.0,1.0,1.6666666666666667,63.375,14.0
1433,-0.16277435248366018,0.3727260835661614,167.0,9.0,108.0,463.0,44.0,0.6069114470842333,0.0755939524838013,0.45454545454545453,11725.0,549.0,1.5462962962962963,1.9907407407407407,25.323974082073434,12.477272727272727
1434,0.16326111798431173,0.5554327749459494,65.0,10.0,57.0,166.0,42.0,0.4759036144578313,0.0963855421686747,0.38095238095238093,10528.0,1199.0,1.263157894736842,2.456140350877193,63.42168674698795,28.547619047619047
1435,-0.060796720436617394,0.5012062588704715,12.0,1.0,12.0,58.0,14.0,0.4827586206896552,0.017241379310344827,0.2857142857142857,985.0,72.0,1.0,3.0,16.982758620689655,5.142857142857143
1436,-0.39511167235524,0.2584649030013012,6.0,1.0,6.0,13.0,3.0,0.6923076923076923,0.0,0.0,1208.0,62.0,1.0,2.0,92.92307692307692,20.666666666666668
1437,0.22838299199779863,0.4352397097350632,129.0,11.0,124.0,310.0,111.0,0.603225806451613,0.00967741935483871,0.12612612612612611,17672.0,5394.0,1.0564516129032258,2.2983870967741935,57.00645161290323,48.5945945945946
1438,0.26197861637034936,0.5441498991769695,209.0,10.0,120.0,850.0,535.0,0.5329411764705883,0.09647058823529411,0.594392523364486,16451.0,4516.0,1.725,3.7416666666666667,19.354117647058825,8.441121495327103
1439,0.09907420328864253,0.5913771753371977,19.0,1.0,18.0,63.0,25.0,0.4444444444444444,0.14285714285714285,0.24,1466.0,396.0,1.0,2.888888888888889,23.26984126984127,15.84
1440,0.2983314881420785,0.5670675157670215,161.0,8.0,118.0,665.0,333.0,0.5172932330827068,0.11879699248120301,0.2132132132132132,11590.0,3907.0,1.3983050847457628,3.516949152542373,17.428571428571427,11.732732732732734
1441,0.36823897882626694,0.6336047472908084,254.0,14.0,214.0,987.0,642.0,0.48733535967578523,0.11246200607902736,0.3629283489096573,17895.0,7307.0,1.1728971962616823,3.9345794392523366,18.130699088145896,11.381619937694705
1442,0.5,0.33331770788728005,3.0,1.0,3.0,3.0,5.0,0.6666666666666666,0.0,0.8,29.0,14.0,1.0,2.3333333333333335,9.666666666666666,2.8
1443,0.5,0.33331770788728005,2.0,1.0,2.0,3.0,0.0,0.6666666666666666,0.0,0.0,687.0,0.0,1.0,1.0,229.0,0.0
1444,0.5047220011128359,0.5657177520073038,22.0,3.0,21.0,58.0,17.0,0.5172413793103449,0.15517241379310345,0.29411764705882354,2867.0,434.0,1.0952380952380953,2.3333333333333335,49.43103448275862,25.529411764705884
1445,0.5,0.49996183126206944,2.0,1.0,2.0,2.0,0.0,0.5,0.0,0.0,27.0,0.0,1.0,1.0,13.5,0.0
1446,-0.20185397791844478,0.3671988155275713,14.0,1.0,13.0,37.0,61.0,0.5135135135135135,0.08108108108108109,0.6557377049180327,481.0,488.0,1.0769230769230769,4.384615384615385,13.0,8.0
1447,0.22047102396336488,1.0652351907041477,3.0,2.0,3.0,6.0,9.0,0.16666666666666666,0.0,0.2222222222222222,447.0,703.0,1.3333333333333333,4.666666666666667,74.5,78.11111111111111
1448,0.5896606153894862,0.561961153116992,8.0,2.0,6.0,21.0,9.0,0.5238095238095238,0.0,0.1111111111111111,1531.0,332.0,1.3333333333333333,2.8333333333333335,72.9047619047619,36.888888888888886
1449,0.5,0.09523694995404759,14.0,1.0,14.0,21.0,1.0,0.9047619047619048,0.0,0.0,1312.0,38.0,1.0714285714285714,1.0,62.476190476190474,38.0
1450,0.2912780532098866,0.6046319045599324,6.0,1.0,6.0,28.0,1.0,0.4642857142857143,0.0,0.0,1767.0,10.0,1.0,2.8333333333333335,63.107142857142854,10.0
1451,0.437058680518612,0.6304917972173435,18.0,3.0,15.0,61.0,24.0,0.47540983606557374,0.04918032786885246,0.041666666666666664,3257.0,1576.0,1.1333333333333333,2.3333333333333335,53.39344262295082,65.66666666666667
1452,0.19839527506021382,0.5988326500707013,115.0,13.0,99.0,418.0,208.0,0.47368421052631576,0.03588516746411483,0.3269230769230769,12650.0,3480.0,1.2121212121212122,3.525252525252525,30.263157894736842,16.73076923076923
1453,0.202113739106055,0.4137361889587871,129.0,10.0,114.0,308.0,58.0,0.6103896103896104,0.006493506493506494,0.2413793103448276,13527.0,697.0,1.1491228070175439,2.043859649122807,43.91883116883117,12.017241379310345
1454,13.236507478861087,0.10001477971234328,9.0,1.0,9.0,13.0,5.0,0.9230769230769231,0.0,0.2,1139.0,133.0,1.0,1.5555555555555556,87.61538461538461,26.6
1455,-0.15752697426525167,0.29341713457905044,47.0,5.0,46.0,110.0,1.0,0.7,0.0,0.0,7101.0,47.0,1.0869565217391304,1.326086956521739,64.55454545454545,47.0
